TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
0.408,135.358,-0.008,203.465,0.008,5.953,5.966,4526.0
0.409,135.36,-0.09,203.467,22.632,5.953,5.966,4526.0
0.41,135.36,-0.028,203.468,-0.049,5.953,5.966,4526.0
0.411,135.36,-0.053,203.469,5.086,5.953,5.966,4526.0
0.412,135.36,0.034,203.469,0.043,5.953,5.966,4526.0
0.413,135.36,0.051,203.47,-8.325,5.953,5.966,4526.0
0.414,135.36,0.001,203.47,-0.003,5.953,5.966,4527.0
0.415,135.36,0.071,203.471,-12.875,5.953,5.966,4527.0
0.416,135.361,-0.02,203.472,-0.024,5.953,5.966,4527.0
0.417,135.361,0.034,203.472,-7.883,5.953,5.966,4527.0
0.418,135.361,0.011,203.473,0.008,5.953,5.966,4527.0
0.419,135.361,-0.026,203.474,4.869,5.953,5.966,4527.0
0.42,135.361,-0.009,203.474,0.013,5.953,5.966,4527.0
0.421,135.361,-0.105,203.475,19.673,5.953,5.966,4526.0
0.422,135.362,0.009,203.476,-0.014,5.954,5.966,4526.0
0.423,135.362,-0.135,203.476,31.186,5.954,5.966,4526.0
0.424,135.362,0.003,203.477,0.017,5.954,5.966,4526.0
0.425,135.362,0.396,203.478,-81.678,5.954,5.966,4526.0
0.426,135.362,-0.002,203.478,0.004,5.954,5.966,4526.0
0.427,135.363,-0.153,203.479,30.041,5.954,5.966,4526.0
0.428,135.363,-0.011,203.48,-0.029,5.954,5.966,4526.0
0.429,135.363,-0.088,203.48,18.162,5.954,5.966,4526.0
0.43,135.363,0.0,203.48,0.003,5.954,5.966,4525.0
0.431,135.362,-0.02,203.481,4.146,5.954,5.966,4525.0
0.432,135.362,0.01,203.481,0.005,5.954,5.966,4525.0
0.433,135.362,0.023,203.481,-6.72,5.954,5.966,4525.0
0.434,135.361,0.008,203.481,0.036,5.953,5.966,4525.0
0.435,135.361,0.071,203.481,-10.33,5.953,5.966,4525.0
0.436,135.361,-0.01,203.481,-0.022,5.953,5.966,4525.0
0.437,135.36,0.034,203.481,-6.328,5.953,5.966,4525.0
0.438,135.36,-0.008,203.481,-0.017,5.953,5.966,4525.0
0.439,135.36,-0.032,203.481,3.878,5.953,5.966,4525.0
0.44,135.359,0.011,203.481,0.007,5.953,5.966,4525.0
0.441,135.359,-0.096,203.481,15.799,5.953,5.966,4525.0
0.442,135.359,-0.017,203.481,-0.018,5.953,5.966,4525.0
0.443,135.359,-0.101,203.48,25.142,5.953,5.966,4525.0
0.444,135.358,0.021,203.48,0.043,5.953,5.966,4525.0
0.445,135.358,0.322,203.48,-65.733,5.953,5.966,4525.0
0.446,135.358,-0.004,203.48,-0.021,5.953,5.966,4525.0
0.447,135.357,-0.125,203.479,24.172,5.953,5.966,4525.0
0.448,135.357,0.005,203.479,0.02,5.953,5.966,4525.0
0.449,135.357,-0.057,203.479,14.644,5.953,5.966,4525.0
0.45,135.356,-0.021,203.478,-0.034,5.953,5.966,4525.0
0.451,135.355,-0.03,203.477,3.303,5.953,5.966,4525.0
0.452,135.354,0.005,203.476,-0.004,5.953,5.966,4525.0
0.453,135.353,0.018,203.475,-5.402,5.953,5.966,4525.0
0.454,135.352,0.021,203.474,0.037,5.953,5.966,4525.0
0.455,135.351,0.054,203.473,-8.332,5.953,5.966,4525.0
0.456,135.35,-0.011,203.472,-0.014,5.953,5.966,4525.0
0.457,135.35,0.027,203.471,-5.085,5.953,5.966,4525.0
0.458,135.349,-0.02,203.47,-0.034,5.953,5.966,4525.0
0.459,135.348,-0.031,203.469,3.12,5.953,5.966,4525.0
0.46,135.348,0.026,203.469,0.039,5.953,5.966,4525.0
0.461,135.348,-0.046,203.469,12.77,5.953,5.966,4525.0
0.462,135.348,-0.011,203.469,-0.006,5.953,5.966,4525.0
0.463,135.348,-0.102,203.47,20.191,5.953,5.966,4525.0
0.464,135.348,0.012,203.47,0.035,5.953,5.966,4525.0
0.465,135.348,0.262,203.47,-52.876,5.953,5.966,4525.0
0.466,135.348,-0.005,203.47,-0.042,5.953,5.966,4525.0
0.467,135.349,-0.101,203.47,19.394,5.953,5.966,4525.0
0.468,135.349,-0.011,203.47,-0.052,5.953,5.966,4525.0
0.469,135.349,-0.074,203.471,11.752,5.953,5.966,4526.0
0.47,135.348,0.0,203.47,0.067,5.953,5.966,4526.0
0.471,135.348,0.006,203.469,2.781,5.953,5.966,4526.0
0.472,135.348,-0.002,203.469,0.004,5.953,5.966,4526.0
0.473,135.347,0.018,203.468,-4.378,5.953,5.966,4526.0
0.474,135.347,0.018,203.468,-0.003,5.953,5.966,4526.0
0.475,135.346,0.051,203.467,-6.727,5.953,5.966,4526.0
0.476,135.346,0.001,203.467,-0.011,5.953,5.966,4526.0
0.477,135.346,-0.001,203.466,-4.102,5.953,5.966,4526.0
0.478,135.345,-0.014,203.466,0.001,5.953,5.966,4526.0
0.479,135.345,-0.023,203.465,2.524,5.953,5.966,4527.0
0.48,135.345,-0.003,203.466,0.0,5.953,5.966,4527.0
0.481,135.345,-0.037,203.466,10.264,5.953,5.966,4527.0
0.482,135.346,0.006,203.467,-0.018,5.953,5.966,4527.0
0.483,135.346,-0.076,203.467,16.238,5.953,5.966,4527.0
0.484,135.346,-0.007,203.468,0.013,5.953,5.966,4527.0
0.485,135.347,0.207,203.469,-42.546,5.953,5.966,4527.0
0.486,135.347,0.011,203.469,0.011,5.953,5.966,4527.0
0.487,135.347,-0.071,203.47,15.665,5.953,5.966,4527.0
0.488,135.348,-0.008,203.47,-0.01,5.953,5.966,4527.0
0.489,135.348,-0.061,203.471,9.447,5.953,5.966,4527.0
0.49,135.349,0.029,203.472,0.038,5.953,5.966,4527.0
0.491,135.35,-0.004,203.474,2.154,5.953,5.966,4527.0
0.492,135.351,-0.036,203.475,-0.052,5.953,5.966,4527.0
0.493,135.351,0.018,203.476,-3.476,5.953,5.966,4527.0
0.494,135.352,-0.001,203.478,0.004,5.953,5.966,4527.0
0.495,135.353,0.019,203.479,-5.409,5.953,5.966,4527.0
0.496,135.354,0.016,203.48,0.02,5.953,5.966,4527.0
0.497,135.355,0.026,203.481,-3.31,5.953,5.966,4527.0
0.498,135.355,-0.007,203.483,-0.032,5.953,5.966,4527.0
0.499,135.356,-0.014,203.484,2.043,5.953,5.966,4527.0
0.5,135.357,0.012,203.486,0.055,5.953,5.967,4527.0
0.501,135.358,-0.029,203.487,8.285,5.953,5.967,4527.0
0.502,135.36,-0.002,203.489,-0.018,5.953,5.967,4527.0
0.503,135.361,-0.085,203.49,13.006,5.953,5.967,4527.0
0.504,135.362,-0.005,203.492,-0.018,5.954,5.967,4527.0
0.505,135.363,0.174,203.494,-34.21,5.954,5.967,4527.0
0.506,135.364,-0.019,203.495,-0.015,5.954,5.967,4527.0
0.507,135.365,-0.059,203.497,12.609,5.954,5.967,4527.0
0.508,135.367,0.022,203.498,0.033,5.954,5.967,4527.0
0.509,135.368,-0.038,203.5,7.594,5.954,5.967,4527.0
0.51,135.367,0.004,203.499,-0.004,5.954,5.967,4527.0
0.511,135.367,0.006,203.499,1.761,5.954,5.967,4527.0
0.512,135.366,-0.001,203.498,0.001,5.954,5.967,4527.0
0.513,135.366,-0.004,203.497,-2.837,5.954,5.967,4527.0
0.514,135.366,-0.016,203.497,-0.029,5.954,5.967,4527.0
0.515,135.365,0.018,203.496,-4.338,5.954,5.967,4527.0
0.516,135.365,-0.004,203.495,0.02,5.954,5.967,4527.0
0.517,135.364,0.021,203.494,-2.632,5.954,5.967,4527.0
0.518,135.364,0.024,203.494,0.028,5.954,5.967,4527.0
0.519,135.364,0.005,203.493,1.636,5.954,5.967,4527.0
0.52,135.364,0.003,203.493,-0.024,5.954,5.967,4527.0
0.521,135.364,-0.055,203.493,6.591,5.954,5.967,4527.0
0.522,135.364,-0.014,203.493,-0.015,5.954,5.967,4527.0
0.523,135.364,-0.053,203.492,10.521,5.954,5.967,4527.0
0.524,135.364,-0.016,203.492,-0.005,5.954,5.967,4527.0
0.525,135.364,0.152,203.492,-27.5,5.954,5.967,4527.0
0.526,135.364,0.003,203.492,0.009,5.954,5.967,4527.0
0.527,135.364,-0.05,203.492,10.132,5.954,5.967,4527.0
0.528,135.365,0.017,203.491,0.026,5.954,5.967,4527.0
0.529,135.365,-0.037,203.491,6.111,5.954,5.967,4527.0
0.53,135.364,0.015,203.49,0.006,5.954,5.967,4527.0
0.531,135.363,-0.004,203.489,1.396,5.954,5.967,4527.0
0.532,135.362,-0.003,203.487,-0.007,5.954,5.967,4527.0
0.533,135.361,0.001,203.486,-2.29,5.953,5.967,4527.0
0.534,135.36,-0.047,203.485,-0.065,5.953,5.966,4527.0
0.535,135.359,0.024,203.484,-3.478,5.953,5.966,4527.0
0.536,135.359,0.029,203.482,0.041,5.953,5.966,4527.0
0.537,135.358,0.013,203.481,-2.121,5.953,5.966,4527.0
0.538,135.357,0.006,203.48,0.021,5.953,5.966,4527.0
0.539,135.356,-0.003,203.479,1.329,5.953,5.966,4527.0
0.54,135.355,-0.006,203.477,-0.009,5.953,5.966,4526.0
0.541,135.354,-0.028,203.475,5.34,5.953,5.966,4526.0
0.542,135.353,0.017,203.473,0.017,5.953,5.966,4526.0
0.543,135.352,-0.047,203.471,8.431,5.953,5.966,4526.0
0.544,135.352,-0.018,203.47,-0.031,5.953,5.966,4526.0
0.545,135.351,0.101,203.468,-22.172,5.953,5.966,4526.0
0.546,135.35,-0.008,203.466,-0.016,5.953,5.966,4526.0
0.547,135.349,-0.024,203.464,8.168,5.953,5.966,4526.0
0.548,135.348,0.015,203.462,0.022,5.953,5.966,4526.0
0.549,135.347,-0.025,203.461,4.948,5.953,5.966,4526.0
0.55,135.345,0.005,203.458,0.031,5.953,5.966,4526.0
0.551,135.343,0.001,203.455,1.146,5.953,5.966,4526.0
0.552,135.341,-0.015,203.452,-0.025,5.953,5.966,4526.0
0.553,135.339,-0.014,203.449,-1.869,5.953,5.965,4526.0
0.554,135.338,0.011,203.446,-0.014,5.952,5.965,4526.0
0.555,135.336,0.004,203.443,-2.834,5.952,5.965,4526.0
0.556,135.334,-0.012,203.441,-0.003,5.952,5.965,4526.0
0.557,135.332,0.047,203.438,-1.673,5.952,5.965,4526.0
0.558,135.33,0.008,203.435,0.005,5.952,5.965,4526.0
0.559,135.328,-0.01,203.432,1.068,5.952,5.965,4526.0
0.56,135.327,0.005,203.431,0.021,5.952,5.965,4526.0
0.561,135.327,-0.035,203.43,4.295,5.952,5.965,4526.0
0.562,135.326,0.003,203.429,0.022,5.952,5.965,4526.0
0.563,135.326,-0.039,203.428,6.797,5.952,5.965,4526.0
0.564,135.325,-0.014,203.427,-0.048,5.952,5.965,4526.0
0.565,135.325,0.084,203.426,-17.878,5.952,5.965,4526.0
0.566,135.324,0.005,203.424,-0.008,5.952,5.965,4526.0
0.567,135.324,-0.019,203.423,6.596,5.952,5.965,4526.0
0.568,135.323,-0.004,203.422,0.029,5.952,5.965,4526.0
0.569,135.323,-0.01,203.421,4.01,5.952,5.965,4526.0
0.57,135.323,0.018,203.422,0.019,5.952,5.965,4526.0
0.571,135.324,-0.018,203.422,0.863,5.952,5.965,4526.0
0.572,135.324,-0.016,203.423,-0.052,5.952,5.965,4526.0
0.573,135.325,0.005,203.423,-1.491,5.952,5.965,4526.0
0.574,135.325,-0.012,203.424,0.0,5.952,5.965,4526.0
0.575,135.326,0.02,203.424,-2.223,5.952,5.965,4526.0
0.576,135.326,0.026,203.425,0.069,5.952,5.965,4526.0
0.577,135.327,-0.011,203.425,-1.384,5.952,5.965,4526.0
0.578,135.327,-0.005,203.425,-0.019,5.952,5.965,4526.0
0.579,135.328,0.009,203.426,0.858,5.952,5.965,4526.0
0.58,135.328,0.001,203.427,-0.032,5.952,5.965,4526.0
0.581,135.329,-0.008,203.427,3.437,5.952,5.965,4526.0
0.582,135.33,-0.015,203.428,-0.021,5.952,5.965,4526.0
0.583,135.331,-0.029,203.429,5.473,5.952,5.965,4526.0
0.584,135.331,0.004,203.43,0.029,5.952,5.965,4526.0
0.585,135.332,0.06,203.431,-14.34,5.952,5.965,4526.0
0.586,135.333,0.001,203.431,0.002,5.952,5.965,4526.0
0.587,135.334,-0.025,203.432,5.287,5.952,5.965,4526.0
0.588,135.335,0.005,203.433,0.007,5.952,5.965,4526.0
0.589,135.335,-0.024,203.434,3.177,5.952,5.965,4526.0
0.59,135.336,0.001,203.434,-0.003,5.952,5.965,4526.0
0.591,135.336,0.005,203.435,0.744,5.952,5.965,4526.0
0.592,135.336,0.018,203.435,0.039,5.952,5.965,4526.0
0.593,135.337,0.027,203.436,-1.151,5.952,5.965,4526.0
0.594,135.337,-0.027,203.437,-0.056,5.952,5.965,4526.0
0.595,135.337,-0.007,203.437,-1.879,5.952,5.965,4526.0
0.596,135.338,-0.009,203.438,-0.046,5.952,5.965,4526.0
0.597,135.338,-0.001,203.438,-1.123,5.952,5.965,4526.0
0.598,135.339,0.005,203.439,0.053,5.953,5.965,4526.0
0.599,135.339,-0.007,203.439,0.734,5.953,5.965,4526.0
0.6,135.341,0.016,203.442,0.043,5.953,5.965,4526.0
0.601,135.343,-0.018,203.446,2.785,5.953,5.965,4526.0
0.602,135.345,0.021,203.449,0.001,5.953,5.965,4526.0
0.603,135.347,0.001,203.452,4.382,5.953,5.966,4526.0
0.604,135.35,-0.04,203.455,-0.067,5.953,5.966,4526.0
0.605,135.352,0.058,203.458,-11.534,5.953,5.966,4526.0
0.606,135.354,0.008,203.461,0.02,5.953,5.966,4527.0
0.607,135.356,-0.036,203.464,4.247,5.953,5.966,4527.0
0.608,135.358,0.005,203.467,0.011,5.953,5.966,4527.0
0.609,135.36,-0.02,203.471,2.549,5.953,5.966,4527.0
0.61,135.362,-0.003,203.473,0.001,5.954,5.966,4527.0
0.611,135.364,0.005,203.476,0.597,5.954,5.966,4527.0
0.612,135.365,-0.009,203.479,-0.017,5.954,5.966,4527.0
0.613,135.367,0.009,203.481,-0.938,5.954,5.966,4527.0
0.614,135.369,0.034,203.484,0.034,5.954,5.966,4527.0
0.615,135.37,0.01,203.487,-1.474,5.954,5.967,4527.0
0.616,135.372,-0.024,203.489,-0.029,5.954,5.967,4527.0
0.617,135.374,0.008,203.492,-0.88,5.954,5.967,4527.0
0.618,135.375,0.012,203.495,0.031,5.954,5.967,4527.0
0.619,135.377,-0.019,203.498,0.535,5.954,5.967,4527.0
0.62,135.377,-0.02,203.499,-0.026,5.954,5.967,4526.0
0.621,135.378,-0.008,203.501,2.251,5.954,5.967,4526.0
0.622,135.379,-0.009,203.502,-0.022,5.954,5.967,4526.0
0.623,135.379,-0.016,203.504,3.521,5.954,5.967,4526.0
0.624,135.38,0.028,203.506,0.028,5.954,5.967,4526.0
0.625,135.38,0.057,203.507,-9.269,5.954,5.967,4526.0
0.626,135.381,0.012,203.509,0.021,5.954,5.967,4526.0
0.627,135.382,-0.029,203.511,3.413,5.954,5.967,4526.0
0.628,135.382,-0.018,203.512,-0.026,5.954,5.967,4526.0
0.629,135.383,-0.008,203.514,2.062,5.954,5.967,4526.0
0.63,135.384,-0.027,203.517,-0.021,5.954,5.967,4526.0
0.631,135.385,0.015,203.52,0.506,5.955,5.968,4526.0
0.632,135.386,0.034,203.522,0.059,5.955,5.968,4526.0
0.633,135.387,-0.016,203.525,-0.795,5.955,5.968,4526.0
0.634,135.388,-0.002,203.528,-0.033,5.955,5.968,4527.0
0.635,135.389,-0.008,203.531,-1.203,5.955,5.968,4527.0
0.636,135.39,-0.01,203.534,-0.014,5.955,5.968,4527.0
0.637,135.392,0.025,203.537,-0.697,5.955,5.968,4527.0
0.638,135.393,-0.005,203.539,-0.006,5.955,5.968,4527.0
0.639,135.394,0.001,203.542,0.448,5.955,5.968,4527.0
0.64,135.396,0.007,203.547,0.02,5.955,5.968,4527.0
0.641,135.398,-0.009,203.551,1.803,5.955,5.968,4527.0
0.642,135.4,0.017,203.556,0.026,5.955,5.969,4527.0
0.643,135.402,-0.006,203.56,2.876,5.955,5.969,4527.0
0.644,135.404,-0.02,203.565,-0.026,5.955,5.969,4527.0
0.645,135.406,0.0,203.569,-7.525,5.955,5.969,4527.0
0.646,135.408,-0.008,203.574,-0.009,5.956,5.969,4527.0
0.647,135.41,0.007,203.578,2.79,5.956,5.969,4527.0
0.648,135.412,0.014,203.583,0.02,5.956,5.969,4527.0
0.649,135.415,0.003,203.587,1.637,5.956,5.969,4527.0
0.65,135.417,0.01,203.593,-0.031,5.956,5.97,4527.0
0.651,135.419,-0.012,203.598,0.357,5.956,5.97,4527.0
0.652,135.422,-0.026,203.604,-0.009,5.956,5.97,4527.0
0.653,135.424,0.013,203.609,-0.573,5.956,5.97,4527.0
0.654,135.427,0.019,203.615,0.045,5.956,5.97,4527.0
0.655,135.429,-0.005,203.62,-0.939,5.956,5.97,4527.0
0.656,135.431,-0.004,203.625,0.007,5.957,5.971,4527.0
0.657,135.434,0.001,203.631,-0.582,5.957,5.971,4527.0
0.658,135.436,-0.007,203.636,-0.018,5.957,5.971,4527.0
0.659,135.439,0.005,203.642,0.347,5.957,5.971,4527.0
0.66,135.442,0.013,203.649,-0.004,5.957,5.971,4527.0
0.661,135.446,-0.014,203.657,1.422,5.957,5.972,4527.0
0.662,135.449,-0.014,203.664,-0.035,5.957,5.972,4527.0
0.663,135.453,-0.01,203.671,2.286,5.958,5.972,4527.0
0.664,135.457,0.008,203.679,0.013,5.958,5.972,4527.0
0.665,135.46,0.037,203.686,-5.977,5.958,5.972,4527.0
0.666,135.464,-0.002,203.693,0.033,5.958,5.973,4527.0
0.667,135.467,-0.009,203.701,2.235,5.958,5.973,4527.0
0.668,135.471,-0.002,203.708,0.0,5.958,5.973,4527.0
0.669,135.475,-0.028,203.715,1.312,5.959,5.973,4527.0
0.67,135.478,0.008,203.723,0.008,5.959,5.973,4527.0
0.671,135.482,0.01,203.73,0.306,5.959,5.974,4527.0
0.672,135.486,-0.002,203.738,-0.023,5.959,5.974,4527.0
0.673,135.489,0.022,203.745,-0.496,5.959,5.974,4528.0
0.674,135.493,0.0,203.753,-0.027,5.959,5.974,4528.0
0.675,135.496,-0.013,203.76,-0.796,5.959,5.975,4528.0
0.676,135.5,-0.016,203.768,0.01,5.96,5.975,4528.0
0.677,135.504,-0.008,203.775,-0.436,5.96,5.975,4528.0
0.678,135.507,0.016,203.783,0.035,5.96,5.975,4528.0
0.679,135.511,0.003,203.79,0.299,5.96,5.975,4528.0
0.68,135.515,0.002,203.797,-0.002,5.96,5.976,4528.0
0.681,135.519,0.018,203.804,1.188,5.96,5.976,4528.0
0.682,135.522,-0.005,203.811,-0.023,5.961,5.976,4528.0
0.683,135.526,-0.027,203.818,1.8,5.961,5.976,4528.0
0.684,135.53,-0.008,203.825,-0.001,5.961,5.976,4528.0
0.685,135.534,0.013,203.832,-4.843,5.961,5.977,4528.0
0.686,135.538,0.016,203.839,0.021,5.961,5.977,4528.0
0.687,135.542,0.001,203.846,1.798,5.961,5.977,4528.0
0.688,135.545,-0.005,203.853,-0.016,5.962,5.977,4528.0
0.689,135.549,0.005,203.861,1.092,5.962,5.978,4529.0
0.69,135.552,-0.001,203.866,0.01,5.962,5.978,4529.0
0.691,135.555,0.004,203.872,0.247,5.962,5.978,4529.0
0.692,135.558,-0.009,203.878,-0.034,5.962,5.978,4529.0
0.693,135.56,-0.023,203.883,-0.438,5.962,5.978,4529.0
0.694,135.563,0.002,203.889,0.029,5.962,5.978,4529.0
0.695,135.566,0.014,203.895,-0.576,5.963,5.979,4529.0
0.696,135.569,0.008,203.901,0.016,5.963,5.979,4529.0
0.697,135.571,-0.006,203.906,-0.401,5.963,5.979,4529.0
0.698,135.574,0.005,203.912,-0.012,5.963,5.979,4529.0
0.699,135.577,0.013,203.918,0.244,5.963,5.979,4529.0
0.7,135.579,-0.003,203.922,-0.009,5.963,5.979,4529.0
0.701,135.582,-0.002,203.926,0.943,5.963,5.979,4529.0
0.702,135.584,-0.016,203.93,-0.017,5.963,5.98,4529.0
0.703,135.587,-0.001,203.935,1.501,5.963,5.98,4529.0
0.704,135.589,0.011,203.939,0.021,5.964,5.98,4529.0
0.705,135.592,-0.012,203.943,-3.931,5.964,5.98,4529.0
0.706,135.594,0.001,203.947,0.002,5.964,5.98,4529.0
0.707,135.596,0.003,203.951,1.443,5.964,5.98,4529.0
0.708,135.599,0.004,203.956,0.016,5.964,5.98,4529.0
0.709,135.601,0.018,203.96,0.896,5.964,5.98,4529.0
0.71,135.602,-0.004,203.962,-0.03,5.964,5.98,4529.0
0.711,135.603,-0.014,203.964,0.154,5.964,5.981,4529.0
0.712,135.604,-0.01,203.967,-0.012,5.964,5.981,4529.0
0.713,135.605,-0.008,203.969,-0.293,5.964,5.981,4529.0
0.714,135.606,0.013,203.971,0.027,5.964,5.981,4529.0
0.715,135.607,0.008,203.974,-0.502,5.964,5.981,4529.0
0.716,135.608,-0.003,203.976,0.002,5.964,5.981,4529.0
0.717,135.609,0.009,203.978,-0.291,5.964,5.981,4529.0
0.718,135.61,0.002,203.981,0.012,5.964,5.981,4529.0
0.719,135.611,0.006,203.983,0.199,5.964,5.981,4530.0
0.72,135.612,-0.007,203.985,-0.032,5.965,5.981,4530.0
0.721,135.613,-0.026,203.986,0.707,5.965,5.981,4530.0
0.722,135.614,0.003,203.988,-0.005,5.965,5.981,4530.0
0.723,135.615,0.001,203.99,1.214,5.965,5.981,4530.0
0.724,135.617,0.002,203.991,0.022,5.965,5.981,4530.0
0.725,135.618,0.025,203.993,-3.116,5.965,5.981,4530.0
0.726,135.619,-0.001,203.995,0.005,5.965,5.981,4530.0
0.727,135.62,-0.018,203.996,1.148,5.965,5.981,4530.0
0.728,135.621,-0.001,203.998,0.004,5.965,5.982,4530.0
0.729,135.622,0.012,204.0,0.705,5.965,5.982,4530.0
0.73,135.623,-0.005,204.001,-0.027,5.965,5.982,4530.0
0.731,135.623,-0.012,204.003,0.139,5.965,5.982,4530.0
0.732,135.624,0.017,204.004,0.022,5.965,5.982,4530.0
0.733,135.625,0.008,204.005,-0.245,5.965,5.982,4530.0
0.734,135.625,-0.001,204.007,0.001,5.965,5.982,4530.0
0.735,135.626,-0.014,204.008,-0.427,5.965,5.982,4530.0
0.736,135.626,-0.028,204.01,-0.035,5.965,5.982,4530.0
0.737,135.627,0.029,204.011,-0.199,5.965,5.982,4530.0
0.738,135.628,0.011,204.012,0.027,5.965,5.982,4530.0
0.739,135.628,-0.021,204.014,0.139,5.965,5.982,4530.0
0.74,135.629,0.01,204.015,0.007,5.965,5.982,4530.0
0.741,135.629,-0.013,204.015,0.593,5.965,5.982,4530.0
0.742,135.63,0.024,204.016,0.033,5.965,5.982,4530.0
0.743,135.63,0.031,204.017,0.997,5.965,5.982,4530.0
0.744,135.631,-0.029,204.018,-0.041,5.965,5.982,4530.0
0.745,135.632,-0.007,204.019,-2.554,5.965,5.982,4530.0
0.746,135.632,-0.01,204.02,-0.044,5.965,5.982,4530.0
0.747,135.633,-0.027,204.021,0.873,5.965,5.982,4530.0
0.748,135.633,0.007,204.021,0.025,5.965,5.982,4530.0
0.749,135.634,0.014,204.022,0.617,5.965,5.982,4530.0
0.75,135.633,0.005,204.022,0.035,5.965,5.982,4530.0
0.751,135.633,0.025,204.022,0.206,5.965,5.982,4530.0
0.752,135.632,0.014,204.022,0.034,5.965,5.982,4530.0
0.753,135.632,-0.016,204.022,-0.258,5.965,5.982,4530.0
0.754,135.631,-0.001,204.023,-0.033,5.965,5.982,4530.0
0.755,135.631,-0.008,204.023,-0.378,5.965,5.982,4530.0
0.756,135.63,-0.02,204.023,-0.069,5.965,5.982,4530.0
0.757,135.629,-0.005,204.023,-0.214,5.965,5.982,4530.0
0.758,135.629,-0.002,204.023,0.029,5.965,5.982,4530.0
0.759,135.628,0.002,204.023,0.181,5.965,5.982,4530.0
0.76,135.629,0.012,204.023,0.049,5.965,5.982,4530.0
0.761,135.629,0.023,204.023,0.518,5.965,5.982,4530.0
0.762,135.63,0.0,204.024,-0.015,5.965,5.982,4530.0
0.763,135.63,-0.018,204.024,0.744,5.965,5.982,4530.0
0.764,135.63,0.012,204.024,0.005,5.965,5.982,4530.0
0.765,135.631,0.004,204.025,-2.037,5.965,5.982,4529.0
0.766,135.631,-0.018,204.025,-0.024,5.965,5.982,4529.0
0.767,135.632,0.001,204.025,0.755,5.965,5.982,4529.0
0.768,135.632,-0.001,204.026,-0.003,5.965,5.982,4529.0
0.769,135.633,0.011,204.026,0.454,5.965,5.982,4529.0
0.77,135.631,-0.002,204.025,0.002,5.965,5.982,4529.0
0.771,135.63,-0.037,204.023,0.047,5.965,5.982,4529.0
0.772,135.629,0.012,204.022,0.021,5.965,5.982,4529.0
0.773,135.628,0.009,204.021,-0.13,5.965,5.982,4529.0
0.774,135.627,0.007,204.02,0.002,5.965,5.982,4529.0
0.775,135.626,0.037,204.018,-0.211,5.965,5.982,4529.0
0.776,135.625,-0.02,204.017,-0.022,5.965,5.982,4529.0
0.777,135.624,-0.008,204.016,-0.164,5.965,5.982,4529.0
0.778,135.623,-0.001,204.015,0.003,5.965,5.982,4529.0
0.779,135.622,-0.015,204.014,0.062,5.965,5.982,4529.0
0.78,135.622,0.012,204.013,0.005,5.965,5.982,4529.0
0.781,135.621,-0.008,204.013,0.389,5.965,5.982,4529.0
0.782,135.621,0.004,204.013,0.006,5.965,5.982,4529.0
0.783,135.621,-0.014,204.013,0.591,5.965,5.982,4529.0
0.784,135.621,0.001,204.013,0.007,5.965,5.982,4529.0
0.785,135.621,0.045,204.013,-1.557,5.965,5.982,4529.0
0.786,135.621,-0.023,204.013,-0.029,5.965,5.982,4529.0
0.787,135.621,-0.02,204.013,0.576,5.965,5.982,4529.0
0.788,135.62,0.014,204.013,0.016,5.965,5.982,4529.0
0.789,135.62,-0.004,204.013,0.354,5.965,5.982,4529.0
0.79,135.62,0.016,204.013,0.022,5.965,5.982,4529.0
0.791,135.62,0.003,204.012,0.088,5.965,5.982,4529.0
0.792,135.62,-0.018,204.012,-0.028,5.965,5.982,4529.0
0.793,135.619,0.001,204.012,-0.143,5.965,5.982,4529.0
0.794,135.619,-0.007,204.012,-0.014,5.965,5.982,4530.0
0.795,135.619,-0.004,204.011,-0.207,5.965,5.982,4530.0
0.796,135.619,0.017,204.011,0.037,5.965,5.982,4530.0
0.797,135.619,-0.004,204.011,-0.126,5.965,5.982,4530.0
0.798,135.618,-0.012,204.01,-0.017,5.965,5.982,4530.0
0.799,135.618,0.009,204.01,0.091,5.965,5.982,4530.0
0.8,135.618,0.014,204.01,0.014,5.965,5.982,4530.0
0.801,135.618,0.012,204.01,0.327,5.965,5.982,4530.0
0.802,135.619,-0.021,204.009,-0.03,5.965,5.982,4530.0
0.803,135.619,-0.034,204.009,0.452,5.965,5.982,4530.0
0.804,135.619,0.015,204.009,0.025,5.965,5.982,4530.0
0.805,135.619,0.026,204.009,-1.285,5.965,5.982,4529.0
0.806,135.619,-0.003,204.009,-0.019,5.965,5.982,4529.0
0.807,135.619,0.006,204.008,0.503,5.965,5.982,4529.0
0.808,135.62,-0.001,204.008,0.011,5.965,5.982,4529.0
0.809,135.62,-0.016,204.008,0.283,5.965,5.982,4529.0
0.81,135.619,-0.008,204.007,0.004,5.965,5.982,4529.0
0.811,135.618,-0.019,204.007,0.032,5.965,5.982,4529.0
0.812,135.617,0.013,204.006,0.012,5.965,5.982,4529.0
0.813,135.617,0.04,204.006,-0.071,5.965,5.982,4529.0
0.814,135.616,-0.003,204.005,-0.021,5.965,5.982,4529.0
0.815,135.615,-0.011,204.004,-0.175,5.965,5.982,4529.0
0.816,135.615,0.008,204.004,0.013,5.965,5.982,4529.0
0.817,135.614,-0.012,204.003,-0.134,5.965,5.982,4529.0
