"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
376.25,-3.57,1.51511656955711,7.76066713963876,0.00137851660650268,0.0267136315656451,0.014030656150326
376.75,-3.36,2.18411526025309,7.76212775167039,0.00310957466106429,0.0266345086001032,0.00704335083814513
377.25,-3.78,6.93718519839322,7.76507721280309,0.149414361191913,0.0265365886798603,0.0265365886557544
377.75,-3.57,7.68323569729736,7.80631290663398,1.78382649878772,0.0260675875749459,0.0260675875526727
378.25,-3.99,7.71033747731238,7.83384424067433,2.48301034183387,0.0258886748634924,0.0258886748756067
378.75,-3.78,7.69509816572356,7.82948112671678,3.00545452064747,0.0255556256832358,0.0255556256670502
379.25,-4.2,7.68506230581627,7.83429802288372,3.4288232298214,0.0253852698254135,0.0253852698347657
379.75,-3.99,7.67064564335217,7.83641685746409,3.82414456516387,0.0253734076501699,0.0253734076081941
380.25,-4.41,7.67512020902534,7.85983018239622,4.19480919336393,0.0250726029619918,0.0250726029144148
380.75,-4.2,7.66810421210203,7.87313010746285,4.55872070922624,0.0249902529243791,0.0249902529609569
381.25,-4.62,7.66218244067202,7.88969089504856,4.92823771702287,0.0249210642918619,0.0249210642660689
381.75,-4.41,7.65727504449949,7.90800669991061,5.28011844312111,0.0248713223158084,0.0248713222800347
382.25,-4.83,7.65255634285305,7.92982407270192,5.64474773215786,0.0248338440867837,0.0248338440370758
382.75,-4.62,7.64868908216872,7.95328692643873,5.99270683127548,0.0248116608660417,0.0248116608690605
383.25,-5.04,7.64559670788716,7.97787360102591,6.31702228263426,0.0247989569205376,0.0247989569111735
383.75,-4.83,7.64323829240116,8.0026511748612,6.60244441925786,0.0247859437111298,0.0247859436761543
384.25,-5.25,7.64153461248397,8.02676104467736,6.83925041900457,0.0247643143212273,0.0247643142758525
384.75,-5.04,7.6405535320042,8.04929821407617,7.03483953635763,0.0247417966857291,0.0247417966369731
385.25,-5.46,7.63997857803417,8.07015458976729,7.17965845680476,0.0247044317447518,0.0247044317934374
